,backers_count,blurb,category,converted_pledged_amount,country,country_displayable_name,created_at,creator,currency,currency_symbol,currency_trailing_code,current_currency,deadline,disable_communication,fx_rate,goal,id,is_disliked,is_launched,is_liked,is_starrable,launched_at,location,name,percent_funded,photo,pledged,prelaunch_activated,profile,slug,source_url,spotlight,staff_pick,state,state_changed_at,static_usd_rate,urls,usd_exchange_rate,usd_pledged,usd_type,video,creator_name,url_scrape,story
0,53,"#NoEstamosAquídeVisita Publicaremos las nuevas novelas gráficas de nuestros autores:

Logan Wayne, H.G. Santarriaga y Tebin.","{""id"":252,""name"":""Graphic Novels"",""analytics_name"":""Graphic Novels"",""slug"":""comics/graphic novels"",""position"":4,""parent_id"":3,""parent_name"":""Comics"",""color"":16776056,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/comics/graphic%20novels""}}}",3934,MX,Mexico,1652102642,"{""id"":795948953,""name"":""Pura Pinche Fortaleza Cómics"",""slug"":""purapinchefortaleza"",""is_registered"":null,""is_email_verified"":null,""chosen_currency"":null,""is_superbacker"":null,""avatar"":{""thumb"":""https://i.kickstarter.com/assets/031/394/532/b4b12e5eba354b22b1835bb0d6aa05b2_original.jpg?anim=false&fit=cover&height=40&origin=ugc&q=92&width=40&sig=xuzqiel2mU4lxpsfbe%2F8U9zPtv3oq60G3Mk3V0Vc8z0%3D"",""small"":""https://i.kickstarter.com/assets/031/394/532/b4b12e5eba354b22b1835bb0d6aa05b2_original.jpg?anim=false&fit=cover&height=80&origin=ugc&q=92&width=80&sig=q%2FywOfZMXid%2BXxaFUqiPCpaWM6kkN51OidlZgTFZILA%3D"",""medium"":""https://i.kickstarter.com/assets/031/394/532/b4b12e5eba354b22b1835bb0d6aa05b2_original.jpg?anim=false&fit=cover&height=160&origin=ugc&q=92&width=160&sig=N1RHuc%2BS5yI7odoAVrHO8gmtfq3GJakrzgbwavSqy1c%3D""},""urls"":{""web"":{""user"":""https://www.kickstarter.com/profile/purapinchefortaleza""},""api"":{""user"":""https://api.kickstarter.com/v1/users/795948953?signature=1720755128.706267ed5e251325c88bbc07131d4e3df2e35b35""}}}",MXN,$,True,USD,1663713207,False,0.0559034,75000,92858940,False,True,False,False,1658529207,"{""id"":116545,""name"":""Mexico City"",""slug"":""mexico-city-mx"",""short_name"":""Mexico City, Mexico"",""displayable_name"":""Mexico City, Mexico"",""localized_name"":""Mexico City"",""country"":""MX"",""state"":""Distrito Federal"",""type"":""Town"",""is_root"":false,""expanded_country"":""Mexico"",""urls"":{""web"":{""discover"":""https://www.kickstarter.com/discover/places/mexico-city-mx"",""location"":""https://www.kickstarter.com/locations/mexico-city-mx""},""api"":{""nearby_projects"":""https://api.kickstarter.com/v1/discover?signature=1720755103.796006ba2452b20f21d521b362c95f042c010b9e&woe_id=116545""}}}",3 Novelas Gráficas Mexicanas de Pura Pinche Fortaleza Cómics,104.4784,"{""key"":""assets/038/498/835/832d16701456f370594d05137830149c_original.jpg"",""full"":""https://i.kickstarter.com/assets/038/498/835/832d16701456f370594d05137830149c_original.jpg?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&width=560&sig=SfXWfpKIHjAiYdFGuACB9trwq3oV3q6KK3VxPGAhGtc%3D"",""ed"":""https://i.kickstarter.com/assets/038/498/835/832d16701456f370594d05137830149c_original.jpg?anim=false&fit=cover&gravity=auto&height=198&origin=ugc&q=92&width=352&sig=7TBSWMBGyOYpYymibWOj8K%2FytE1KvCwISjlLmYSxEOo%3D"",""med"":""https://i.kickstarter.com/assets/038/498/835/832d16701456f370594d05137830149c_original.jpg?anim=false&fit=cover&gravity=auto&height=153&origin=ugc&q=92&width=272&sig=ZskbBpbit%2BlhsJ4iAYla7WFH4IifCsX0I4%2FzB8pNUgs%3D"",""little"":""https://i.kickstarter.com/assets/038/498/835/832d16701456f370594d05137830149c_original.jpg?anim=false&fit=cover&gravity=auto&height=117&origin=ugc&q=92&width=208&sig=HBw7S2gKolhb%2FREi9P5x2Vi00aSwt8TC9fCOWHXDU80%3D"",""small"":""https://i.kickstarter.com/assets/038/498/835/832d16701456f370594d05137830149c_original.jpg?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&width=160&sig=ED9eiRufOCN9dTxw5BlvO6D2AYaSg9Gz%2BzRdo%2Bq0NAk%3D"",""thumb"":""https://i.kickstarter.com/assets/038/498/835/832d16701456f370594d05137830149c_original.jpg?anim=false&fit=cover&gravity=auto&height=27&origin=ugc&q=92&width=48&sig=onbuw1uHY3fTbHBogs%2FNTFw3OMj9CgtxsiCOkv%2BBpRg%3D"",""1024x576"":""https://i.kickstarter.com/assets/038/498/835/832d16701456f370594d05137830149c_original.jpg?anim=false&fit=cover&gravity=auto&height=576&origin=ugc&q=92&width=1024&sig=hMvIBvVwwHpN9kAINvVBJUH1plEpJwokXA9ekKJzZVM%3D"",""1536x864"":""https://i.kickstarter.com/assets/038/498/835/832d16701456f370594d05137830149c_original.jpg?anim=false&fit=cover&gravity=auto&height=873&origin=ugc&q=92&width=1552&sig=%2FTKTERQXP3fjBHzhh7GEtLnuIA3y%2Fxs%2F8ukW%2BGxKeyU%3D""}",78358.8,True,"{""id"":4402807,""project_id"":4402807,""state"":""inactive"",""state_changed_at"":1652102642,""name"":null,""blurb"":null,""background_color"":null,""text_color"":null,""link_background_color"":null,""link_text_color"":null,""link_text"":null,""link_url"":null,""show_feature_image"":false,""background_image_opacity"":0.8,""should_show_feature_image_section"":true,""feature_image_attributes"":{""image_urls"":{""default"":""https://i.kickstarter.com/assets/038/498/835/832d16701456f370594d05137830149c_original.jpg?anim=false&fit=cover&gravity=auto&height=873&origin=ugc&q=92&width=1552&sig=%2FTKTERQXP3fjBHzhh7GEtLnuIA3y%2Fxs%2F8ukW%2BGxKeyU%3D"",""baseball_card"":""https://i.kickstarter.com/assets/038/498/835/832d16701456f370594d05137830149c_original.jpg?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&width=560&sig=SfXWfpKIHjAiYdFGuACB9trwq3oV3q6KK3VxPGAhGtc%3D""}}}",3-novelas-graficas-mexicanas-de-pura-pinche-fortaleza-comics,https://www.kickstarter.com/discover/categories/comics/graphic%20novels,True,False,successful,1663713207,0.04870291,"{""web"":{""project"":""https://www.kickstarter.com/projects/purapinchefortaleza/3-novelas-graficas-mexicanas-de-pura-pinche-fortaleza-comics?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/purapinchefortaleza/3-novelas-graficas-mexicanas-de-pura-pinche-fortaleza-comics/rewards""}}",0.05021319,3816.301584,domestic,"{""id"":1176822,""status"":""successful"",""hls"":""https://v2.kickstarter.com/1720651561-45BYmEITdwrkJsOslNxC0jMYEXHJEF1zXdZaGDgHygE%3D/projects/4363331/video-1176822-hls_playlist.m3u8"",""hls_type"":""application/x-mpegURL"",""high"":""https://v2.kickstarter.com/1720651561-45BYmEITdwrkJsOslNxC0jMYEXHJEF1zXdZaGDgHygE%3D/projects/4363331/video-1176822-h264_high.mp4"",""high_type"":""video/mp4; codecs=""avc1.64001E, mp4a.40.2"""",""base"":""https://v2.kickstarter.com/1720651561-45BYmEITdwrkJsOslNxC0jMYEXHJEF1zXdZaGDgHygE%3D/projects/4363331/video-1176822-h264_base.mp4"",""base_type"":""video/mp4; codecs=""avc1.42E01E, mp4a.40.2"""",""tracks"":""[]"",""width"":640,""height"":360,""frame"":""https://d15chbti7ht62o.cloudfront.net/projects/4363331/video-1176822-h264_high.jpg?2022""}",Pura Pinche Fortaleza Cómics,https://www.kickstarter.com/projects/purapinchefortaleza/3-novelas-graficas-mexicanas-de-pura-pinche-fortaleza-comics?ref=discovery_category_newest,"['Story\nNosotros somos Pura Pinche Fortaleza Cómics y desde 2018, gracias al apoyo de muchos lectores solidarios, No estamos aquí de visita.\nHemos hecho dos campañas exitosas, la que trajo a la vida la antología del maestro Ricardo Peláez ""Fuego Lento"" y la de este año, al publicar la espectacular edición de ""Operación Bolívar"" del maestro Edgar Clement.\nAhora estamos lanzando esta nueva campaña trayendo las 3 nuevas novelas gráficas de nuestros autores Tebin, Logan Wayne y H.G. Santarriaga.\nRota ¿Cómo superar el duelo y Ruptura? Esta \xa0es la alegoría de un grupo de corazones rotos y abandonados,\xa0cayendo en \xa0lo más profundo de su dolor.\xa0 Juntos vivirán una conmovedora historia metafórica de superación a través de símbolos y mensajes... Rota es la nueva novela gráfica de 64 páginas de Esteban Saldaña, TEBIN y es parte de este triple lanzamiento del que esperamos seas parte del mismo.\nLas Malas Lenguas es la cuarta novela gráfica de Logan Wayne, una vez más acompañado por la gráfica del artista Luis Erre. Todo mundo va a decir cosas de ella, las malas lenguas te dirán que se trata de una historia triste derivada del temblor del 2017, otros te dirán que es una historia del reencuentro de un hombre viejo y amargado con su hija fracasada, otros te dirán que es un catálogo de instrucciones de esos juegos a los que jugábamos cuando éramos niños y algunos más dirán que es una historia de redención, muerte y esperanza con una pizca de filosofía propia de la obra de Logan Wayne. Las Malas lenguas es una novela gráfica de 96 páginas que está urgida por que la devores con los ojos y con el corazón.\nSueños Rotos: Emi es la tercera parte de la trilogía Sueños Rotos, Primero fue la inquietante historia de Sofía. Después la desgarradora y contundente Julia y ahora llega Emi a cerrar este ciclo en el que se pone en un cómic el asunto tan delicado de la trata de personas.\xa0\nH.G. Santarriaga nos trae una novela gráfica de 96 páginas en las que conocemos la historia de EMI y después de esto estamos seguros que algo en tu interior jamás será igual.\nLa ausencia de eventos, debido a la pandemia nos motivó a hacer estas dinámicas de fondeo de proyectos, para obtener los recursos y así seguir publicando, \xa0sin embargo, ahora es también una buena herramienta para que tú, que estás leyendo esto y los demás lectores solidarios tengan nuestros nuevos lanzamientos a un precio extremadamente accesible, con unas recompensas bien nutridas y con la calidad y seriedad que te mereces y nos caracteriza.\nLos fondos \xa0serán útiles para hacer todo el proceso editorial hasta \xa0culminar en a la publicación de las 3 obras, mismas que ya están prácticamente terminadas.\nWe are Pura Pinche Fortaleza Cómics and since 2018, thanks to the support of many supportive readers, we are not visiting here. We have carried out two successful campaigns, the one that brought to life the anthology of maestro Ricardo Peláez ""Fuego Lento"" and this year\'s, by publishing the spectacular edition of ""Operación Bolívar"" by maestro Edgar Clement. We are now launching this new campaign bringing the 3 new graphic novels from our authors Tebin, Logan Wayne and H.G. Santarriaga. Broken How to overcome grief and Breakup? This is the allegory of a group of broken and abandoned hearts, falling into the depths of their pain. Together they will live a moving metaphorical story of overcoming through symbols and messages... Rota is the new 64-page graphic novel by Esteban Saldaña, TEBIN, and is part of this triple release that we hope you will be a part of. Las Malas Lenguas is Logan Wayne\'s fourth graphic novel, once again accompanied by graphic artist Luis Erre. Everyone is going to say things about her, gossips will tell you that it is a sad story derived from the 2017 earthquake, others will tell you that it is a story of the reunion of an old and bitter man with his failed daughter, others will tell you which is a catalog of instructions for those games we played when we were kids and some others will say that it is a story of redemption, death and hope with a pinch of philosophy typical of the work of Logan Wayne. Las Malas Lenguas is a 96-page graphic novel that is urgently needed for you to devour it with your eyes and with your heart. Broken Dreams: Emi is the third part of the Broken Dreams trilogy, First it was the disturbing story of Sofia. Then the heartbreaking and forceful Julia and now Emi arrives to close this cycle in which the delicate issue of human trafficking is put into a comic. H.G. Santarriaga brings us a 96-page graphic novel in which we learn about the history of EMI and after this we are sure that something inside you will never be the same. The absence of events, due to the pandemic, motivated us to do these project funding dynamics, to obtain the resources and thus continue publishing, however, now it is also a good tool for you, who are reading this and the other readers. solidarity have our new releases at an extremely affordable price, with well-nourished rewards and with the quality and seriousness that you deserve and that characterizes us. The funds will be used to carry out the entire editorial process until the publication of the 3 works, which are practically finished.\nA continuación Las Recompensas:\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nOperación Bolívar y Fuego Lento SC\n\n\n\n\n\n\n\n\nOperación Bolívar y Fuego Lento Firmados con sus copias digitales y Agradecimiento en los tres libros.\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nLos libros que puedes elegir .']"
1,65,"The Floasis is a flow and circus arts space that offers classes, shows, community events, and props for new spinners. Help us improve!","{""id"":256,""name"":""Spaces"",""analytics_name"":""Spaces"",""slug"":""dance/spaces"",""position"":3,""parent_id"":6,""parent_name"":""Dance"",""color"":10917369,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/dance/spaces""}}}",6095,US,the United States,1432012582,"{""id"":479379597,""name"":""Tara McManus"",""is_registered"":null,""is_email_verified"":null,""chosen_currency"":null,""is_superbacker"":null,""avatar"":{""thumb"":""https://i.kickstarter.com/assets/009/925/651/a42c9fb8c3a713e925b2bb367a0f63a5_original.jpg?anim=false&fit=cover&height=40&origin=ugc&q=92&width=40&sig=2W8CDndUqDyvj%2Fp13nzwgn2vFnKnK2GoTtlzCRQ%2Bk3c%3D"",""small"":""https://i.kickstarter.com/assets/009/925/651/a42c9fb8c3a713e925b2bb367a0f63a5_original.jpg?anim=false&fit=cover&height=80&origin=ugc&q=92&width=80&sig=GeBfeRJW18V3WsQI30ZzbAMtxoc85L2HAYv7%2BFNS%2BFc%3D"",""medium"":""https://i.kickstarter.com/assets/009/925/651/a42c9fb8c3a713e925b2bb367a0f63a5_original.jpg?anim=false&fit=cover&height=160&origin=ugc&q=92&width=160&sig=gcwvaIkuiNady5FGjOC20Q9%2Feo%2FJlDsphysdpHAeDGA%3D""},""urls"":{""web"":{""user"":""https://www.kickstarter.com/profile/479379597""},""api"":{""user"":""https://api.kickstarter.com/v1/users/479379597?signature=1720755128.bebf68b961ecb86af7bc1fea772ac82b2bfec526""}}}",USD,$,True,USD,1436072990,False,1.0,6000,2128109051,False,True,False,False,1432184990,"{""id"":12589335,""name"":""Brooklyn"",""slug"":""brooklyn-ny"",""short_name"":""Brooklyn, NY"",""displayable_name"":""Brooklyn, NY"",""localized_name"":""Brooklyn"",""country"":""US"",""state"":""NY"",""type"":""County"",""is_root"":false,""expanded_country"":""United States"",""urls"":{""web"":{""discover"":""https://www.kickstarter.com/discover/places/brooklyn-ny"",""location"":""https://www.kickstarter.com/locations/brooklyn-ny""},""api"":{""nearby_projects"":""https://api.kickstarter.com/v1/discover?signature=1720754778.b4b0c46b73ed58cdd85f864dcdf38d565aa79214&woe_id=12589335""}}}",Help Improve the Floasis!,101.5833333,"{""key"":""assets/012/142/470/1a3d841314ca4fa7799ed264158dedde_original.jpg"",""full"":""https://i.kickstarter.com/assets/012/142/470/1a3d841314ca4fa7799ed264158dedde_original.jpg?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&width=560&sig=N32Jd85S%2ByJrnRKRzQbZb3wX8Zp5jcSTtN5wiW63HQw%3D"",""ed"":""https://i.kickstarter.com/assets/012/142/470/1a3d841314ca4fa7799ed264158dedde_original.jpg?anim=false&fit=cover&gravity=auto&height=198&origin=ugc&q=92&width=352&sig=RZd5gV6q2DKC3B9KpWNmEfUWswftjRNVu5GRja1fbv4%3D"",""med"":""https://i.kickstarter.com/assets/012/142/470/1a3d841314ca4fa7799ed264158dedde_original.jpg?anim=false&fit=cover&gravity=auto&height=153&origin=ugc&q=92&width=272&sig=5WPERo07pe9mnzNwYJz5Nv3QQYh25g9F76LUhJMIwlo%3D"",""little"":""https://i.kickstarter.com/assets/012/142/470/1a3d841314ca4fa7799ed264158dedde_original.jpg?anim=false&fit=cover&gravity=auto&height=117&origin=ugc&q=92&width=208&sig=aELmMD5tw1mOnz%2FXUjy7Cpo4P10ChLpNfXCxv0Kmpy0%3D"",""small"":""https://i.kickstarter.com/assets/012/142/470/1a3d841314ca4fa7799ed264158dedde_original.jpg?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&width=160&sig=36%2F9AMSBYB6jRYb5eDIGmhHdQm6FNAYHxz3OzT1kbVc%3D"",""thumb"":""https://i.kickstarter.com/assets/012/142/470/1a3d841314ca4fa7799ed264158dedde_original.jpg?anim=false&fit=cover&gravity=auto&height=27&origin=ugc&q=92&width=48&sig=%2F26TvEe4vmi%2BHWXPCG8AFGht9s5h6cJHyO0pSYgG7q0%3D"",""1024x576"":""https://i.kickstarter.com/assets/012/142/470/1a3d841314ca4fa7799ed264158dedde_original.jpg?anim=false&fit=cover&gravity=auto&height=576&origin=ugc&q=92&width=1024&sig=kZN7v%2FE3rhI7wutdrChgmWWqsWuZaFJqvm7%2BakiBS0Q%3D"",""1536x864"":""https://i.kickstarter.com/assets/012/142/470/1a3d841314ca4fa7799ed264158dedde_original.jpg?anim=false&fit=cover&gravity=auto&height=873&origin=ugc&q=92&width=1552&sig=BeOet9j2lS0lN9mFqpbQUUUQa4W8y3vpK2%2FElc744L0%3D""}",6095.0,False,"{""id"":1908303,""project_id"":1908303,""state"":""inactive"",""state_changed_at"":1432012582,""name"":null,""blurb"":null,""background_color"":null,""text_color"":null,""link_background_color"":null,""link_text_color"":null,""link_text"":null,""link_url"":null,""show_feature_image"":false,""background_image_opacity"":0.8,""should_show_feature_image_section"":true,""feature_image_attributes"":{""image_urls"":{""default"":""https://i.kickstarter.com/assets/012/142/470/1a3d841314ca4fa7799ed264158dedde_original.jpg?anim=false&fit=cover&gravity=auto&height=873&origin=ugc&q=92&width=1552&sig=BeOet9j2lS0lN9mFqpbQUUUQa4W8y3vpK2%2FElc744L0%3D"",""baseball_card"":""https://i.kickstarter.com/assets/012/142/470/1a3d841314ca4fa7799ed264158dedde_original.jpg?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&width=560&sig=N32Jd85S%2ByJrnRKRzQbZb3wX8Zp5jcSTtN5wiW63HQw%3D""}}}",fund-the-floasis,https://www.kickstarter.com/discover/categories/dance/spaces,True,True,successful,1436072992,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/479379597/fund-the-floasis?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/479379597/fund-the-floasis/rewards""}}",1.0,6095.0,domestic,"{""id"":540971,""status"":""successful"",""hls"":null,""hls_type"":null,""high"":""https://v2.kickstarter.com/1720589875-hSyqmyV10qteZ72Qxz427lVnN5uLfb31gyqahvT35A8%3D/projects/1868729/video-540971-h264_high.mp4"",""high_type"":""video/mp4; codecs=""avc1.64001E, mp4a.40.2"""",""base"":""https://v2.kickstarter.com/1720589875-hSyqmyV10qteZ72Qxz427lVnN5uLfb31gyqahvT35A8%3D/projects/1868729/video-540971-h264_base.mp4"",""base_type"":""video/mp4; codecs=""avc1.42E01E, mp4a.40.2"""",""tracks"":""[]"",""width"":640,""height"":360,""frame"":""https://d15chbti7ht62o.cloudfront.net/projects/1868729/video-540971-h264_high.jpg?2015""}",Tara McManus,https://www.kickstarter.com/projects/479379597/fund-the-floasis?ref=discovery_category_newest,"['StoryHelp us improve the Floasis!Who are we and what do we do?The Floasis is a movement space dedicated to the practice and teaching of flow, circus, and martial arts. We also open the NYC\nflow arts community to guest teachers, and provide a space where students can learn, practice, and perform. We give\nstudents the space and resources necessary to develop their skills or even become professionals in their chosen arts. We also foster a\nsense of community among NYC flow arts performers!Want to meet us? \xa0Come to a spin jam! \xa0Click the picture below to see our upcoming community events.\n\n\nJoin us for a spin jam!\n\n\n\n\n\nOur skill share events attract a diverse group of artists and performers. \xa0Want to learn something new or improve on what you know?How about hula hoop?\n\n\nAli Luminescent at a Floasis Flow Market\n\n\n\n\n\n\n\xa0Staff?\n\n\nKrisstina Hawks at the Floasis\n\n\n\n\n\n\nOr all kinds of circus arts?\n\n\nCatch Tara on the road at festivals for fire classes!\n\n\n\n\n\n\n\n\nCatch Tara on the road at festivals for fire classes!\n\n\n\n\n\n\xa0The Floasis draws artists and teachers with all kinds of skills: hula hoop, staff, fans, double staves, dragon staff, rope dart, poi, juggling, stilt walking, side show arts, and more! We\'re an awesome place to meet teachers or artists interested in skill-share!What do we give back?We\'re an awesome community center for flow artists in NYC and beyond! \xa0We offer classes, events like flow markets and variety shows, rehearsal space, and free community events like spin jams.Our kickstarter-funded renovations will allow us to open a gift shop so we can sell merchandise from prop makers and flow artists from all over country, and the world! \xa0We\'ll also be offering artist residencies at the Floasis so out-of-town artists have an affordable place to stay and teach in NYC. \xa0Help us finish making this happen!We also help new and experienced artists and performers by offering a community center and a place to develop new material, test it with an audience, and rehearse. \xa0We\'re working to help keep our neighborhood and the city interesting and artistic!\xa0\n\nWhat are we working on?We\'re working on a number of projects this year to help us expand as a center for community and education in NYC. \xa0Our skill-share and practice events are donation-based, and our events are inexpensive. \xa0Help us keep them that way while we improve our indoor dance studio, improve the backyard event space, and acquire the space next door!\n\n\nYardwork is super fun! :D\n\n\n\n\n\nWhat do we need and why do we need it?\n\n\nWhere will your money go?\n\n\n\n\n\nOutdoor renovations: $1000This year we\'ve made a lot of renovations to our outdoor space including a covered audience area, new infrastructure to accommodate more people at events, and we\'ve started replacing old and weather damaged equipment. \xa0We need: Safety signage, audience barriers, increased seating, and more infrastructure for weather protection.Indoor and basement studio renovations and expansion: $4200We\'ve been busy in the basement! \xa0So far we\'ve gutted the space, reorganized and repainted, installed LED lighting and wood laminate flooring, and started raising the ceiling to allow for more spin space. \xa0We\'ve also opened negotiations to acquire more space next door!We need: an improved seating and audience area, a completed raised ceiling, shatter proof mirrors, and an administrative station and supplies to help us host more events and classes inside.Props and community supplies: $800We keep our skill-share and practice events inclusive and supported by donations— the Floasis has always offered a selection of props for students and new or curious spinners to try out. \xa0Over time these props are lost, broken, or simply wear out. \xa0You can help us continue to provide supplies for our community.We need: consumable supplies, and materials to make loaner props such as sock poi, practice fans, staves, and juggling equipment.Rewards!Last minute rewards! \xa0We have a few last minute rewards for our last 72 hours!\n\n\nCharmander with dragon staff pin by Noel Yee!\n\n\n\n\nPokemon pins! \xa0Charmander with a dragon staff by Noel Yee. Pins are 1.5"" tall. \xa0$25 donation!\n\n\nFan evolution DVD by Vulcan\n\n\n\n\nA copy of the fan evolution DVD by the Vulcan! \xa0Level up your fan tech :) $30 donation.Here\'s a peek at some of the rewards we\'ll give you to thank you for helping us improve our space!Class time: \xa0Join us at the Floasis for classes with amazing teachers such as\n\n\nThe Silver Man, Dustin Hubel\n\n\n\n\n\n\n\n\nTara McManus\n\n\n\n\n\n\n\n\n\nTorrie Ogilvie\n\n\n\n\n\n\xa0\xa0and more! \xa0You can grab a 1 hour private lesson for a $60 donation!Props: Want to pick up a new prop or expand your collection? Support our space and pick up a new prop by Frank Hatsis and the Rope Dart Academy, Randy Kato, and more!\n\n\nSash Dart by Rope Dart Academy\n\n\n\n\n\n\n\n\nHoops by Randy Kato- check out his Etsy store for reward options!\n\n\n\n\n\n\n\n\nFolding fans!\n\n\n\n\n\nFloasis Gear:\xa0We also have some cool rewards made by Floasis artists!Floasis stickers! \xa0Great for water bottles and other gear:\n\n\nFloasis stickers!\n\n\n\n\n\nPokemon prop stickers by Noel Yee, $20 donation:Wooden stickers featuring your choice of charmander with a dragon staff or psyduck with a contact juggling ball.\n\n\nPokemon prop stickers!\n\n\n\n\n\nHandmade keychains, for a 15$ donation:\n\n\nKeychains!\n\n\n\n\n\n\xa0Floasis logo T-shirts, each handprinted by Connie Wang of Iconartisty, $35 donation.\nHoodies, also by Iconartistry!\n\n\n\nBadass hoodies by Connie Wang!\n\n\n\n\n\n\xa0Wick covers with the Floasis logo: $20 contribution for a pair!\n\n\n\nA set of two wick covers!\n\n\n\n\n\nThanks for your help!\nWe\'ve already done so much in the space this year. \xa0Thanks for helping us do even more!']"
